Time,can_torque.Tau1,can_torque.Tau2,can_state.Omega1,can_state.Omega2,can_state.Theta1,can_state.Theta2,I1,I2,b1,b2,g,l1,l2,lc1,lc2,m1,m2,n_substeps,omega1_0,omega2_0,reset,theta1_0,theta2_0
0.9300000000000006,0.0,0.0,-1.5078158337847187,-1.0407065498461991,-0.4140017416541574,-1.0914958005931072,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.9400000000000006,0.0,0.0,-1.5098065861351466,-0.8832306563040015,-0.429092410965965,-1.1011125699889432,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.9500000000000006,0.0,0.0,-1.5088161693067101,-0.7292845859429676,-0.44418793770952525,-1.1091721786367617,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.9600000000000006,0.0,0.0,-1.5050103375984452,-0.5789346767428353,-0.4592593513817328,-1.1157102477421905,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.9700000000000006,0.0,0.0,-1.4985391480918102,-0.43225783462594886,-0.47427926184908215,-1.1207631145102888,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.9800000000000006,0.0,0.0,-1.4895354502248188,-0.28934196995399847,-0.4892216947166153,-1.1243679397225474,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
0.9900000000000007,0.0,0.0,-1.4781134999433927,-0.1502867601025385,-0.5040619122200255,-1.1265628213385397,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
1.0000000000000007,0.0,0.0,-1.4643676991068892,-0.01520468988341431,-0.5187762208798131,-1.127386917163594,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
1.0100000000000007,0.0,0.0,-1.4483714736197821,0.11577770457308961,-0.533341767226251,-1.1268805790110454,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
1.0200000000000007,0.0,0.0,-1.4301763179187876,0.24251848995263708,-0.547736323108076,-1.1250854999094992,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
1.0300000000000007,0.0,0.0,-1.4098110493053886,0.36485901818998323,-0.5619380624519792,-1.1220448747483194,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
1.0400000000000007,0.0,0.0,-1.3872813330567704,0.4826227979668695,-0.5759253318609521,-1.1178035733004255,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
1.0500000000000007,0.0,0.0,-1.3625695575681571,0.5956147470876453,-0.589676418140222,-1.112408322798253,0.0833,0.0833,0.1,0.1,9.81,1.0,1.0,0.5,0.5,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.5
